@relation first_attribute_v6-weka.filters.unsupervised.instance.Resample-S1-Z70.0

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
amazon,'A must study for anyone interested in the \"worst sins\" of industrial design.',0,0,0,1,0,0,0
imdb,'The dialogue is composed of things that make little sense.',0,0,1,1,0,0,0
amazon,'Great product.',1,0,0,1,0,0,1
yelp,'This is an Outstanding little restaurant with some of the Best Food I have ever tasted.',2,0,1,1,0,0,1
yelp,'We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).',0,0,0,1,0,0,0
amazon,'I have tried these cables with my computer and my iPod and it works just fine.',2,0,0,1,0,0,1
imdb,'It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.',1,0,0,1,0,0,1
imdb,'Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable.',0,1,0,2,0,0,0
amazon,'Krussel Always good.',1,0,0,1,0,0,1
yelp,'I hate those things as much as cheap quality black olives.',0,2,0,1,0,0,0
imdb,'The visual effects were AWFUL.',0,1,0,1,0,0,0
yelp,'Service was very prompt.',1,0,0,1,0,0,1
amazon,'It dit not work most of the time with my Nokia 5320.',1,0,0,1,0,1,0
amazon,'Were JERKS on the phone.',0,0,0,1,0,0,0
yelp,'If you want a sandwich just go to any Firehouse!!!!!',0,0,0,5,5,0,1
amazon,'I\"ve also had problems with the phone reading the memory card in which I always turn it on and then off again.',0,1,0,1,0,0,0
imdb,'This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed.',0,1,0,3,0,1,0
imdb,'Nothing at all to recommend.',1,0,0,1,0,1,0
yelp,'Wow very spicy but delicious.',2,0,0,1,0,0,1
yelp,'The service was not up to par, either.',0,0,0,2,0,1,0
yelp,'The shrimp tender and moist.',1,0,0,1,0,0,1
yelp,'This place is not worth your time, let alone Vegas.',1,0,0,2,0,1,0
amazon,'The holster that arrived did not match the photo in the ad.',0,0,0,1,0,1,0
imdb,'But \"Tiny Toons\" kept the 90\"s vibe and delivered one of the most popular, funny, and underrated cartoons ever created.',1,1,0,3,0,0,1
yelp,'They will customize your order any way you\"d like, my usual is Eggplant with Green Bean stir fry, love it!',2,0,0,3,1,0,1
imdb,'Even if you love bad movies, do not watch this movie.',1,1,0,2,0,1,0
yelp,'A FLY was in my apple juice.. A FLY!!!!!!!!',0,0,0,10,8,0,0
amazon,'The real killer is the volume, and of course it breaking.',0,2,0,2,0,0,0
amazon,'Good price.',1,0,0,1,0,0,1
yelp,'Soggy and not good.',1,0,0,1,0,1,0
imdb,'There\"s also enough hypocrisy in this film to make me vomit.',1,2,0,1,0,0,0
imdb,'This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.',1,1,0,1,0,0,0
yelp,'It\"ll be a regular stop on my trips to Phoenix!',0,0,0,1,1,0,1
imdb,'The only thing worse than Taylor\"s acting was Stanwyck\"s singing.',0,1,0,1,0,0,0
yelp,'An extensive menu provides lots of options for breakfast.',0,0,0,1,0,0,1
amazon,'This phone might well be the worst I\"ve ever had in any brand.',1,1,0,1,0,0,0
amazon,'Excellent sound quality.',1,0,0,1,0,0,1
amazon,'Not a good item.. It worked for a while then started having problems in my auto reverse tape player.',2,1,0,3,0,1,0
amazon,'awesome device.',1,0,0,1,0,0,1
amazon,'Their Research and Development division obviously knows what they\"re doing.',0,0,0,1,0,0,1
yelp,'The staff are now not as friendly, the wait times for being served are horrible, no one even says hi for the first 10 minutes.',1,1,0,3,0,2,0
amazon,'I checked everywhere and there is no feature for it which is really disappointing.',0,1,0,1,0,1,0
yelp,'They really want to make your experience a good one.',1,0,0,1,0,0,1
imdb,'Hitchcock is a great director.',1,0,0,1,0,0,1
amazon,'Not a good bargain.',2,0,0,1,0,1,0
imdb,'At a time when it seems that film animation has been dominated by Disney/Pixar\"s CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.',6,0,0,2,0,0,1
imdb,'I rate this movie 9/10.',1,0,0,1,0,0,1
imdb,'It\"s a fresh, subtle, and rather sublime effect.',2,0,0,3,0,0,1
imdb,'Again, no plot at all.',0,1,0,2,0,1,0
yelp,'Best tacos in town by far!!',1,0,0,2,2,0,1
imdb,'Here, in The Wind and the Lion, we see a wonderful rendering of America\"s own Imperial age.',1,0,0,3,0,0,1
yelp,'Just as good as when I had it more than a year ago!',1,0,0,1,1,0,1
yelp,'Great pork sandwich.',1,0,0,1,0,0,1
yelp,'Just had lunch here and had a great experience.',1,0,0,1,0,0,1
imdb,'I would have casted her in that role after ready the script.',1,0,0,1,0,0,1
amazon,'Keep up the good work Amazon!!',2,0,0,2,2,0,1
yelp,'This place is great!!!!!!!!!!!!!!',1,0,0,14,14,0,1
yelp,'The only redeeming quality of the restaurant was that it was very inexpensive.',2,0,0,1,0,0,1
amazon,'Obviously there is a problem with the adhesive.',0,1,0,1,0,0,0
amazon,'The battery runs down quickly.',0,0,0,1,0,0,0
yelp,'Then, as if I hadn\"t wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.',1,2,0,3,0,1,0
yelp,'Won\"t go back.',0,0,0,1,0,1,0
amazon,'I have had mine for about a year and this Christmas I bought some for the rest of the family.',0,0,0,1,0,0,1
yelp,'It was delicious!!!',1,0,0,3,3,0,1
yelp,'I could barely stomach the meal, but didn\"t complain because it was a business lunch.',0,1,0,2,0,1,0
amazon,'This is a simple little phone to use, but the breakage is unacceptible.',0,0,1,2,0,0,0
yelp,'Sooooo good!!',1,0,0,2,2,0,1
imdb,'Now imagine that every single one of those decisions was made wrong.',0,1,0,1,0,0,0
imdb,'I really hope the team behind this movie makes more movies, and that they will continue to do so in their own, some kinda weird style.',0,1,0,3,0,0,1
yelp,'It\"s NOT hard to make a decent hamburger.',1,1,0,1,0,1,0
yelp,'All I have to say is the food was amazing!!!',1,0,0,3,3,0,1
imdb,'All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.',2,2,0,3,0,0,1
amazon,'Rip off---- Over charge shipping.',0,1,0,1,0,0,0
amazon,'Doesn\"t work at all.. I bougth it for my L7c and its not working.',1,0,0,3,0,2,0
amazon,'Blue Ant is easy to use.',1,0,0,1,0,0,1
amazon,'A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn\"t hear me.',2,1,0,3,0,0,1
amazon,'Used and dirty.',0,1,0,1,0,0,0
imdb,'And it was boring.',0,1,0,1,0,0,0
yelp,'I don\"t know what the big deal is about this place, but I won\"t be back \"ya\"all\".',0,0,0,2,0,2,0
amazon,'If you don\"t find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.',1,1,0,4,0,2,0
amazon,'One of my favorite purchases ever.',1,0,0,1,0,0,1
amazon,'Not worth it.',1,0,0,1,0,1,0
yelp,'I got food poisoning here at the buffet.',0,0,0,1,0,0,0
amazon,'I had to purchase a different case.',0,0,0,1,0,0,0
amazon,'Its reception is very very poor.',0,1,0,1,0,0,0
amazon,'Truly awful.',0,1,0,1,0,0,0
amazon,'I advise EVERYONE DO NOT BE FOOLED!',0,1,0,1,1,1,0
amazon,'Gets the job done.',0,0,0,1,0,0,1
imdb,'I let my girlfriend talk me into seeing this - bad idea, we both hated it.',0,2,0,2,0,0,0
yelp,'They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers.',2,0,0,3,0,0,1
amazon,'Great product for the price!.',1,0,0,2,1,0,1
imdb,'The only thing really worth watching was the scenery and the house, because it is beautiful.',2,0,0,2,0,0,1
yelp,'Come hungry, leave happy and stuffed!',1,0,0,2,1,0,1
yelp,'Once you get inside you\"ll be impressed with the place.',1,0,0,1,0,0,1
yelp,'I vomited in the bathroom mid lunch.',0,1,0,1,0,0,0
imdb,'Maybe there would be a reasonable explanation for this atrocity.',1,1,0,1,0,0,0
yelp,'This place is way too overpriced for mediocre food.',0,2,0,1,0,0,0
yelp,'And the beans and rice were mediocre at best.',1,1,0,1,0,0,0
yelp,'We started with the tuna sashimi which was brownish in color and obviously wasn\"t fresh.',1,0,0,1,0,1,0
imdb,'It\"s this pandering to the audience that sabotages most of his films.',0,1,0,1,0,0,0
imdb,'The guy who said he\"s had better dialogue with his potted plants has it right.',2,0,0,1,0,0,0
amazon,'Looks great and is strong.\"',1,0,0,1,0,0,1
imdb,'This gets a 1 out of 10, simply because there\"s nothing lower.',0,0,0,2,0,1,0
imdb,'The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.',3,1,0,1,0,0,0
yelp,'I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat.',0,2,0,3,0,0,0
imdb,'The concert sequences just sucked.',0,1,0,1,0,0,0
yelp,'This place is horrible and way overpriced.',0,2,0,1,0,0,0
amazon,'Then I had to continue pairing it periodically since it somehow kept dropping.',0,0,0,1,0,0,0
imdb,'Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.',1,0,0,2,0,0,1
amazon,'The one big drawback of the MP3 player is that the buttons on the phone\"s front cover that let you pause and skip songs lock out after a few seconds.',0,1,0,1,0,0,0
imdb,'Jimmy Stewart is as ever a great hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock\"s black and white, low-budget original.',3,2,0,4,0,0,1
amazon,')Setup couldn\"t have been simpler.',1,0,0,1,0,0,1
yelp,'Great Pizza and Salads!',1,0,0,1,1,0,1
yelp,'Avoid at all cost!',0,1,0,1,1,0,0
yelp,'This is my new fav Vegas buffet spot.',1,0,0,1,0,0,1
yelp,'Food arrived quickly!',0,0,0,1,1,0,1
amazon,'For the price on Amazon, it is an excellent product, which I would highly recommend.',2,0,0,3,0,0,1
yelp,'This place is disgusting!',0,1,0,1,1,0,0
amazon,'The biggest complaint I have is, the battery drains superfast.',0,2,0,2,0,0,0
amazon,'This is an excellent tool, especially when paired with your phone\"s auto-answer.',1,0,0,2,0,0,1
yelp,'They brought a fresh batch of fries and I was thinking yay something warm but no!',3,0,0,1,1,1,0
yelp,'I promise they won\"t disappoint.',1,1,0,1,0,1,1
yelp,'The inside is really quite nice and very clean.',2,0,0,1,0,0,1
imdb,'Instead, we got a bore fest about a whiny, spoiled brat babysitting.',0,4,0,3,0,0,0
yelp,'We won\"t be going back anytime soon!',0,0,0,1,1,1,0
amazon,'Very wind-resistant.',0,0,0,1,0,0,1
imdb,'It had some average acting from the main person, and it was a low budget as you clearly can see.',1,0,0,2,0,0,0
amazon,'Simple, lightweight and great fit.',1,0,0,2,0,0,1
amazon,'Worst customer service.',0,1,0,1,0,0,0
yelp,'This place is pretty good, nice little vibe in the restaurant.',3,0,1,2,0,0,1
amazon,'I love all the features and form factor.',1,0,0,1,0,0,1
yelp,'Not good by any stretch of the imagination.',1,0,0,1,0,1,0
imdb,'Alexander Nevsky is a great film.',1,0,0,1,0,0,1
yelp,'It was not good.',1,0,0,1,0,1,0
amazon,'Those phones are working just fine now.',1,0,0,1,0,0,1
amazon,'Internet is excrutiatingly slow.',0,1,0,1,0,0,0
yelp,'- the food is rich so order accordingly.',1,0,0,1,0,0,1
amazon,'It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.',0,3,0,3,0,0,0
amazon,'This is a VERY average phone with bad battery life that operates on a weak network.',0,2,0,1,0,0,0
amazon,'Great product.',1,0,0,1,0,0,1
yelp,'Everything was good and tasty!',2,0,0,1,1,0,1
yelp,'Both great!',1,0,0,1,1,0,1
imdb,'Regrettably, the film fails.',0,2,0,2,0,0,0
yelp,'first time there and might just be the last.',0,0,0,1,0,0,0
amazon,'I found this product to be waaay too big.',0,0,0,1,0,0,0
yelp,'Now I am getting angry and I want my damn pho.',0,2,0,1,0,0,0
imdb,'It never condescends, all the characters have good genuine hearts and believable problems.',3,1,0,2,0,1,1
yelp,'Waited and waited and waited.',0,0,0,1,0,0,0
imdb,'Everything is appalling.',0,1,0,1,0,0,0
yelp,'We thought you\"d have to venture further away to get good sushi, but this place really hit the spot that night.',1,0,0,2,0,0,1
imdb,'I saw this short film on HBO the other day and absolutely loved it.',1,0,0,1,0,0,1
imdb,'You can find better movies at youtube.',1,0,0,1,0,0,0
amazon,'It always cuts out and makes a beep beep beep sound then says signal failed.',0,1,0,1,0,0,0
yelp,'This one is simply a disappointment.',0,1,0,1,0,0,0
amazon,'THAT one didn\"t work either.',1,0,0,1,0,1,0
amazon,'The range is very decent, I\"ve been able to roam around my house with the phone in the living room with no reception/sound quality issues.',1,1,0,2,0,1,1
imdb,'Easily, none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).',1,1,0,2,0,0,1
imdb,'MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.',2,1,0,1,0,0,1
yelp,'I had to wait over 30 minutes to get my drink and longer to get 2 arepas.',0,0,0,1,0,0,0
amazon,'I wish I could return the unit and get back my money.',0,0,0,1,0,0,0
imdb,'This game rocks.',0,0,0,1,0,0,1
imdb,'A film not easily forgotten.',0,0,0,1,0,1,1
imdb,'The cinematography-if it can be called that-sucked.',0,0,0,1,0,0,0
amazon,'I Was Hoping for More.',0,0,0,1,0,0,0
yelp,'The cocktails are all handmade and delicious.',1,0,0,1,0,0,1
imdb,'It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.',0,2,0,1,0,1,0
imdb,'Judith Light is one of my favorite actresses and I think she does a superb job in this film!',2,0,0,1,1,0,1
yelp,'Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!',0,1,0,1,1,0,1
amazon,'Not good enough for the price.',2,0,0,1,0,1,0
yelp,'It was way over fried.',0,1,0,1,0,0,0
amazon,'Just reading on the specs alone makes you say WOW.',1,0,0,1,0,0,1
imdb,'In other words, the content level of this film is enough to easily fill a dozen other films.',1,0,0,2,0,0,1
imdb,'THERE IS NO PLOT OR STORYLINE!!',0,1,0,2,2,1,0
imdb,'The story is also both funny and poignant at times.',1,1,0,1,0,0,1
imdb,'The best example of how dumb the writing is when it\"s established that you can turn the zombie-students back into humans by removing a necklace containing a piece of the meteorite.',1,1,0,1,0,0,0
yelp,'Will not be back!',0,0,0,1,1,1,0
imdb,'All the characters in this film are tremendously well played.',2,0,0,1,0,0,1
yelp,'Would not go back.',0,0,0,1,0,1,0
imdb,'Still, I do like this movie for it\"s empowerment of women; there\"s not enough movies out there like this one.',4,0,0,2,0,1,1
imdb,'Very little music or anything to speak of.',0,0,1,1,0,0,0
amazon,'Do not make the same mistake as me.',0,1,0,1,0,1,0
amazon,'Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.',2,0,0,2,0,1,1
imdb,'Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!',3,0,0,3,1,1,1
imdb,'To be honest with you, this is unbelievable nonsense and very foolish.',1,3,0,2,0,0,0
imdb,'I have to mention this and it is a huge SPOILER, i loved the ending, how all the characters of the three films were the remaining survivors of the ferry disaster, with Valentine and the young judge together, and the old man watching it on her TV, solidifying his happiness over the suffering which he dealt with for those many years.',2,2,0,6,0,0,1
imdb,'The movie showed a lot of Florida at it\"s best, made it look very appealing.',2,0,0,2,0,0,1
amazon,'The look of it is very sharp and the screen is nice and clear, with great graphics.',4,0,0,2,0,0,1
yelp,'I have been here several times in the past, and the experience has always been great.',1,0,0,2,0,0,1
yelp,'very slow at seating even with reservation.',0,1,0,1,0,0,0
imdb,'I highly doubt that anyone could ever like this trash.',1,2,0,1,0,0,0
imdb,'Beware: this is not a trashy cult movie, this is trash -period!',0,2,0,2,1,1,0
yelp,'Sooooo good!!',1,0,0,2,2,0,1
amazon,'Excellent product for the price.',1,0,0,1,0,0,1
