@relation first_attribute_v4-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
yelp,'Our server was super nice and checked on us many times.',2,0,0,1,0,0,1
yelp,'Service was good and the company was better!',1,0,0,1,1,0,1
yelp,'The staff are also very friendly and efficient.',1,0,0,1,0,0,1
yelp,'As for the service: I\"m a fan, because it\"s quick and you\"re being served by some nice folks.',1,0,0,2,0,0,1
imdb,'Garbo, who showed right off the bat that her talents could carry over from the silent era (I wanted to see some of her silent work, but Netflix doesn\"t seem to be stocking them.',4,0,0,3,0,1,1
yelp,'Great food and great service in a clean and friendly setting.',4,0,0,1,0,0,1
yelp,'All in all, I can assure you I\"ll be back.',1,0,0,2,0,0,1
imdb,'I really hope the team behind this movie makes more movies, and that they will continue to do so in their own, some kinda weird style.',0,1,0,3,0,0,1
yelp,'Great place fo take out or eat in.',1,0,0,1,0,0,1
imdb,'I enjoyed it.',1,0,0,1,0,0,1
yelp,'OMG I felt like I had never eaten Thai food until this dish.',1,0,0,1,0,1,1
imdb,'So for our enjoyment we get to see them run around, play games, and be dangerous.',1,0,0,3,0,0,1
yelp,'It\"ll be a regular stop on my trips to Phoenix!',0,0,0,1,1,0,1
yelp,'I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.',2,0,0,1,0,0,1
yelp,'I miss it and wish they had one in Philadelphia!',0,1,0,1,1,0,1
yelp,'They also have the best cheese crisp in town.',2,0,0,1,0,0,1
yelp,'Good value, great food, great service.',3,0,0,3,0,0,1
imdb,'The stories were powerful explorations of the nature of man and of art.',1,0,0,1,0,0,1
yelp,'The food is good.',0,0,0,1,0,0,1
yelp,'It was awesome.',0,0,0,1,0,0,1
imdb,'If there was ever an indication of a writer and a director\"s ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!',1,1,0,2,1,0,1
yelp,'An absolute must visit!',0,0,0,1,1,0,1
imdb,'I liked the way Dustin Hoffman\"s character was ready to do just about everything to stay with his son.',2,0,0,1,0,0,1
yelp,'They really want to make your experience a good one.',1,0,0,1,0,0,1
yelp,'The grilled chicken was so tender and yellow from the saffron seasoning.',1,0,0,1,0,0,1
yelp,'Pretty awesome place.',2,0,0,1,0,0,1
yelp,'Ambience is perfect.',0,0,0,1,0,0,1
yelp,'The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!',3,0,0,2,1,0,1
yelp,'Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !',1,0,0,1,1,0,1
yelp,'The roast beef sandwich tasted really good!',0,0,0,1,1,0,1
yelp,'High-quality chicken on the chicken Caesar salad.',1,0,0,1,0,0,1
yelp,'We were promptly greeted and seated.',1,0,0,1,0,0,1
yelp,'I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.',2,2,0,4,0,1,1
yelp,'This is a good joint.',1,0,0,1,0,0,1
imdb,'Go watch it!',0,0,0,1,1,0,1
yelp,'Our waiter was very attentive, friendly, and informative.',0,0,0,3,0,0,1
imdb,'I gave it a 10',0,0,0,0,0,0,1
imdb,'She\"s poised and amazing.',1,0,0,1,0,0,1
imdb,'If you are looking for a movie with a terrific cast, some good music(including a Shirley Jones rendition of \"The Way You Look Tonight\"), and an uplifting ending, give this one a try.',3,0,0,4,0,0,1
yelp,'The patio seating was very comfortable.',0,0,0,1,0,0,1
yelp,'Hands down my favorite Italian restaurant!',1,0,0,1,1,0,1
yelp,'That just SCREAMS \"LEGIT\" in my book...somethat\"s also pretty rare here in Vegas.',1,0,0,4,0,0,1
imdb,'Kris Kristoffersen is good in this movie and really makes a difference.',1,0,0,1,0,0,1
yelp,'The atmosphere was great with a lovely duo of violinists playing songs we requested.',2,0,0,1,0,0,1
imdb,'John Wayne did an incredible job for being so young in the movie industry.',1,0,0,1,0,0,1
yelp,'Very convenient, since we were staying at the MGM!',0,0,0,2,1,0,1
yelp,'The owners are super friendly and the staff is courteous.',2,0,0,1,0,0,1
imdb,'Of course the footage from the 70s was grainy, but that only enhanced the film.',1,0,0,2,0,0,1
yelp,'Eclectic selection.',0,0,0,1,0,0,1
yelp,'The sweet potato tots were good but the onion rings were perfection or as close as I have had.',3,0,0,1,0,0,1
yelp,'The staff was very attentive.',0,0,0,1,0,0,1
yelp,'And the chef was generous with his time (even came around twice so we can take pictures with him).',1,0,0,1,0,0,1
yelp,'The owner used to work at Nobu, so this place is really similar for half the price.',1,0,0,2,0,0,1
yelp,'I promise they won\"t disappoint.',1,0,0,1,0,1,1
yelp,'What a great double cheeseburger!',1,0,0,1,1,0,1
yelp,'Awesome service and food.',1,0,0,1,0,0,1
imdb,'Definitely worth seeing it\"s the sort of thought provoking film that forces you to question your own threshold of loneliness.',1,0,0,1,0,0,1
imdb,'I liked this movie way too much.',1,0,0,1,0,0,1
yelp,'It\"s a great place and I highly recommend it.',2,0,0,1,0,0,1
yelp,'I gave it 5 stars then, and I\"m giving it 5 stars now.',0,0,0,2,0,0,1
yelp,'Dessert: Panna Cotta was amazing.',0,0,0,1,0,0,1
yelp,'Very good food, great atmosphere.1',2,0,0,2,0,0,1
yelp,'Damn good steak.',1,1,0,1,0,0,1
yelp,'Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.',0,0,0,4,0,1,1
imdb,'This is a stunning movie.',1,0,0,1,0,0,1
yelp,'The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!',1,0,0,4,1,0,1
imdb,'A film not easily forgotten.',0,0,0,1,0,1,1
yelp,'It was absolutely amazing.',0,0,0,1,0,0,1
yelp,'will definitely be back!',0,0,0,1,1,0,1
yelp,'The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.',1,0,0,1,0,0,1
yelp,'Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I\"ve tried so far and they\"re all good.',1,0,0,3,0,0,1
imdb,'It actually turned out to be pretty decent as far as B-list horror/suspense films go.',2,0,0,1,0,0,1
imdb,'It was clear that she had the range and ability to pull off this part.',1,0,0,1,0,0,1
imdb,'The characters are interesting and you really care for them.',1,0,0,1,0,0,1
yelp,'The atmosphere here is fun.',0,0,0,1,0,0,1
yelp,'Service is quick and even \"to go\" orders are just like we like it!',2,0,0,1,1,0,1
imdb,'Jamie Foxx absolutely IS Ray Charles.',0,0,0,1,0,0,1
yelp,'2 Thumbs Up!!',0,0,0,2,2,0,1
yelp,'I loved the grilled pizza, reminded me of legit Italian pizza.',1,0,0,2,0,0,1
yelp,'Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!',4,0,0,1,1,0,1
imdb,'An excellent performance from Ms.',1,0,0,1,0,0,1
yelp,'After one bite, I was hooked.',0,0,0,2,0,0,1
yelp,'Cute, quaint, simple, honest.',0,0,0,4,0,0,1
imdb,'Both do good jobs and are quite amusing.',1,0,0,1,0,0,1
yelp,'The food was great as always, compliments to the chef.',1,0,0,2,0,0,1
imdb,'Very nice and relaxing late night viewing.',1,0,0,1,0,0,1
yelp,'Awesome selection of beer.',1,0,0,1,0,0,1
yelp,'Great food and awesome service!',2,0,0,1,1,0,1
yelp,'One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn\"t expect more tip than that.',1,0,0,2,0,1,1
yelp,'The Han Nan Chicken was also very tasty.',0,0,0,1,0,0,1
yelp,'As for the service, I thought it was good.',0,0,0,2,0,0,1
imdb,'After watching this film, I wanted to learn more about the works of this artist.',1,0,0,2,0,0,1
yelp,'Overall, I like there food and the service.',1,0,0,2,0,0,1
yelp,'They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.',0,0,0,1,0,0,1
yelp,'Try them in the airport to experience some tasty food and speedy, friendly service.',1,0,0,2,0,0,1
imdb,'This movie is great--especially if you enjoy visual arts.',1,0,0,1,0,0,1
yelp,'Never had anything to complain about here.',0,1,0,1,0,1,1
imdb,'The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.',0,1,0,1,0,0,1
yelp,'There was a warm feeling with the service and I felt like their guest for a special treat.',2,0,0,1,0,0,1
imdb,'VERY funny!',0,0,0,1,1,0,1
yelp,'I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.',0,0,0,2,0,0,1
yelp,'Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.',2,1,0,1,0,0,1
yelp,'I got to enjoy the seafood salad, with a fabulous vinegrette.',2,0,0,2,0,0,1
yelp,'The wontons were thin, not thick and chewy, almost melt in your mouth.',0,0,0,3,0,1,1
yelp,'Level 5 spicy was perfect, where spice didn\"t over-whelm the soup.',0,0,0,2,0,1,1
yelp,'We were sat right on time and our server from the get go was FANTASTIC!',1,0,0,1,1,0,1
yelp,'When I\"m on this side of town, this will definitely be a spot I\"ll hit up again!',0,0,0,2,1,0,1
yelp,'This is a GREAT place to eat!',1,0,0,1,1,0,1
imdb,'This movie creates its own universe, and is fascinating in every way.',1,0,0,2,0,0,1
yelp,'Food was good, service was good, Prices were good.',0,0,0,3,0,0,1
imdb,'I\"ll give this film 10 out of 10!',0,0,0,1,1,0,1
yelp,'One of the few places in Phoenix that I would definately go back to again .',0,0,0,1,0,0,1
yelp,'The block was amazing.',0,0,0,1,0,0,1
yelp,'It\"s close to my house, it\"s low-key, non-fancy, affordable prices, good food.',2,0,0,5,0,0,1
yelp,'* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!',1,1,0,1,1,0,1
imdb,'This movie is also revealing.',0,0,0,1,0,0,1
imdb,'A very good film indeed, about great and unconditional love.',3,0,0,2,0,0,1
yelp,'These were so good we ordered them twice.',1,0,0,1,0,0,1
yelp,'I had a pretty satifying experience.',1,0,0,1,0,0,1
yelp,'Join the club and get awesome offers via email.',1,0,0,1,0,0,1
imdb,'All things considered, a job very well done.',1,0,0,2,0,0,1
yelp,'The nachos are a MUST HAVE!',0,0,0,1,1,0,1
imdb,'Duris has a wholesome appearance and gives a fine performance.',2,0,0,1,0,0,1
yelp,'The staff is super nice and very quick even with the crazy crowds of the downtown juries, lawyers, and court staff.',2,1,0,3,0,0,1
yelp,'Great atmosphere, friendly and fast service.',3,0,0,2,0,0,1
yelp,'When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.',0,0,0,1,0,0,1
imdb,'It\"s just adorable seeing Mickey playing \"Turkey in the Straw\" in a highly imaginative (if occasionally cruel) way.',2,0,0,1,0,0,1
yelp,'So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.',1,0,0,1,0,0,1
imdb,'All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.',2,2,0,3,0,0,1
imdb,'See both films if you can.',0,0,0,1,0,0,1
yelp,'Once you get inside you\"ll be impressed with the place.',1,0,0,1,0,0,1
yelp,'And service was super friendly.',1,0,0,1,0,0,1
yelp,'This place was such a nice surprise!',1,0,0,1,1,0,1
yelp,'They were golden-crispy and delicious.',0,0,0,1,0,0,1
yelp,'I could eat their bruschetta all day it is devine.',0,0,0,1,0,0,1
yelp,'Lastly, the mozzarella sticks, they were the best thing we ordered.',1,0,0,3,0,0,1
yelp,'The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.',2,0,0,2,0,0,1
yelp,'I love this place.',1,0,0,1,0,0,1
yelp,'I can say that the desserts were yummy.',0,0,0,1,0,0,1
yelp,'The seasonal fruit was fresh white peach puree.',2,0,0,1,0,0,1
imdb,Brilliant!,0,0,0,1,1,0,1
yelp,'The crêpe was delicate and thin and moist.',1,0,0,1,0,0,1
yelp,'Best service and food ever, Maria our server was so good and friendly she made our day.',3,0,0,2,0,0,1
yelp,'They were excellent.',0,0,0,1,0,0,1
yelp,'Just had lunch here and had a great experience.',1,0,0,1,0,0,1
imdb,'Now you know why I gave it a 10+!',0,0,0,1,1,0,1
yelp,'The food came out at a good pace.',1,0,0,1,0,0,1
yelp,'I ate there twice on my last visit, and especially enjoyed the salmon salad.',1,0,0,2,0,0,1
imdb,'People who like European films and \"art movies\" will like this movie.',2,0,0,1,0,0,1
yelp,'the potatoes were great and so was the biscuit.',1,0,0,1,0,0,1
imdb,'\"You\"ll love it!',1,0,0,1,1,0,1
yelp,'The price is reasonable and the service is great.',1,0,0,1,0,0,1
imdb,'I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.',1,0,0,1,0,0,1
imdb,'I saw this short film on HBO the other day and absolutely loved it.',1,0,0,1,0,0,1
yelp,'This place is pretty good, nice little vibe in the restaurant.',2,0,1,2,0,0,1
imdb,'The film is well paced, understated and one of the best courtroom documentaries I\"ve seen.',2,0,0,2,0,0,1
imdb,'It\"s a sad movie, but very good.',0,1,0,2,0,0,1
imdb,'I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele, just ask away:)',1,0,0,2,0,0,1
imdb,'It is a true classic.',0,0,0,1,0,0,1
yelp,'This place is awesome if you want something light and healthy during the summer.',2,0,0,1,0,0,1
yelp,'For sushi on the Strip, this is the place to go.',0,0,0,2,0,0,1
imdb,'This film offers many delights and surprises.',0,0,0,1,0,0,1
yelp,'All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting.',3,0,0,3,0,0,1
imdb,'For readers who have already seen one of Miyazaki\"s films: he is still in top form and made another worthwhile experience.',2,0,0,1,0,0,1
yelp,'Go To Place for Gyros.',0,0,0,1,0,0,1
yelp,'I love the owner/chef, his one authentic Japanese cool dude!',3,0,0,2,1,0,1
yelp,'We definately enjoyed ourselves.',1,0,0,1,0,0,1
imdb,'The Wind and the Lion is well written and superbly acted.',2,0,0,1,0,0,1
yelp,'My boyfriend tried the Mediterranean Chicken Salad and fell in love.',0,1,0,1,0,0,1
imdb,'For people who are first timers in film making, I think they did an excellent job!!',1,0,0,3,2,0,1
yelp,'If you stay in Vegas you must get breakfast here at least once.',0,0,0,1,0,0,1
imdb,'Jimmy Stewart is as ever a great hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock\"s black and white, low-budget original.',3,2,0,4,0,0,1
yelp,'The pizza selections are good.',0,0,0,1,0,0,1
imdb,'There is, however, some pretty good acting (at least, for this type of film).',2,0,0,4,0,0,1
yelp,'Overall, a great experience.',1,0,0,2,0,0,1
yelp,'Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!',1,0,0,7,1,0,1
imdb,'Call me a nut, but I think this is one of the best movies ever.',1,0,0,2,0,0,1
yelp,'This is my new fav Vegas buffet spot.',1,0,0,1,0,0,1
imdb,'Definitely worth checking out.',1,0,0,1,0,0,1
amazon,'Good case, Excellent value.',2,0,0,2,0,0,1
amazon,'Great for the jawbone.',1,0,0,1,0,0,1
amazon,'The mic is great.',0,0,0,1,0,0,1
amazon,'If you are Razr owner...you must have this!',0,0,0,4,1,0,1
amazon,'And the sound quality is great.',0,0,0,1,0,0,1
amazon,'He was very impressed when going from the original battery to the extended battery.',1,0,0,1,0,0,1
amazon,'Very good quality though',1,0,0,0,0,0,1
amazon,'Highly recommend for any one who has a blue tooth phone.',1,0,0,1,0,0,1
amazon,'So Far So Good!.',0,0,0,2,1,0,1
amazon,'Works great!.',1,0,0,2,1,0,1
amazon,'I bought this to use with my Kindle Fire and absolutely loved it!',1,0,0,1,1,0,1
amazon,'I have yet to run this new battery below two bars and that\"s three days without charging.',0,0,0,1,0,0,1
amazon,'Great Pocket PC / phone combination.',1,0,0,1,0,0,1
imdb,'In a most wonderful location lies a story of contrast.',1,1,0,1,0,0,1
amazon,'This product is ideal for people like me whose ears are very sensitive.',2,0,0,1,0,0,1
imdb,'But it is entertaining, nonetheless.',0,0,0,2,0,0,1
imdb,'The incredible soundtrack truly captures the essence of the film.',1,0,0,1,0,0,1
amazon,'The case is great and works fine with the 680.',3,0,0,1,0,0,1
